# LC-RV reference data -- glycerol concentration series (20-100 % by mass).
# Source workbook: 'Rotational Viscometer Data.xlsx', sheet 'Sasanka Gylcerol and Oil 2' (columns G_100% 43mm .. G_20% 43mm).
# Instrument geometry: cup inner diameter 46.0 mm, bob 43.0 mm, annular gap 1.5 mm, wetted bob height 25.0 mm.
# BELOW-DETECTION CONVENTION: a load_cell_g of exactly 0 (and the small negative values in the 20-60 % columns) are GENUINE readings at or below the instrument's detection floor -- they are NOT missing data. An empty cell means no reading was recorded. Do not drop the zeros.
# load_cell_g is a single raw replicate reading. Columns prefixed 'wb_' are workbook-computed per-RPM-group values, repeated on every replicate row of that group.
# wb_series_mean_viscosity_Pas / wb_series_sd_viscosity_Pas are the workbook's mean and SD of wb_viscosity_Pas over the whole 120-400 RPM sweep for that concentration. wb_literature_viscosity_Pas is the reference value the workbook compared against (see data/README.md -- these are 25 C Sheely values except the 100 % entry).
# Workbook model (as published): wb_shear_rate_1s = omega*R_b/G, wb_shear_stress_Pa = F(N)/(2*pi*R_b*h), with F(N) = load_cell_g * 9.81 / 1000.
# Corresponds to paper Fig. 4A (shear stress vs shear rate) and Fig. 4B (measured vs literature viscosity bars).
fluid,concentration_pct,cup_id_mm,bob_diameter_mm,gap_mm,wetted_height_mm,rpm,rpm_nominal,replicate,load_cell_g,wb_group_mean_load_cell_g,wb_angular_velocity_rad_s,wb_bob_surface_velocity_m_s,wb_shear_rate_1s,wb_shear_stress_Pa,wb_viscosity_Pas,source_sheet,source_column,wb_series_mean_viscosity_Pas,wb_series_sd_viscosity_Pas,wb_literature_viscosity_Pas
glycerol,100,46,43,1.5,25,170.07,170,3,25.64,25.5525,17.80235837,0.382750705,255.1671366,74.22395082,0.2908836608,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,170.07,170,4,25.7,25.5525,17.80235837,0.382750705,255.1671366,74.22395082,0.2908836608,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,170.07,170,5,25.51,25.5525,17.80235837,0.382750705,255.1671366,74.22395082,0.2908836608,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,170.07,170,6,25.66,25.5525,17.80235837,0.382750705,255.1671366,74.22395082,0.2908836608,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,170.07,170,7,25.72,25.5525,17.80235837,0.382750705,255.1671366,74.22395082,0.2908836608,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,170.07,170,8,25.53,25.5525,17.80235837,0.382750705,255.1671366,74.22395082,0.2908836608,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,170.07,170,9,25.69,25.5525,17.80235837,0.382750705,255.1671366,74.22395082,0.2908836608,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,170.07,170,10,25.74,25.5525,17.80235837,0.382750705,255.1671366,74.22395082,0.2908836608,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,170.07,170,11,25.55,25.5525,17.80235837,0.382750705,255.1671366,74.22395082,0.2908836608,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,170.07,170,12,25.72,25.5525,17.80235837,0.382750705,255.1671366,74.22395082,0.2908836608,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,170.07,170,13,25.66,25.5525,17.80235837,0.382750705,255.1671366,74.22395082,0.2908836608,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,170.07,170,14,25.57,25.5525,17.80235837,0.382750705,255.1671366,74.22395082,0.2908836608,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,170.07,170,15,25.74,25.5525,17.80235837,0.382750705,255.1671366,74.22395082,0.2908836608,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,170.07,170,16,25.67,25.5525,17.80235837,0.382750705,255.1671366,74.22395082,0.2908836608,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,170.07,170,17,25.6,25.5525,17.80235837,0.382750705,255.1671366,74.22395082,0.2908836608,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,170.07,170,18,25.79,25.5525,17.80235837,0.382750705,255.1671366,74.22395082,0.2908836608,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,170.07,170,19,25.67,25.5525,17.80235837,0.382750705,255.1671366,74.22395082,0.2908836608,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,170.07,170,20,25.67,25.5525,17.80235837,0.382750705,255.1671366,74.22395082,0.2908836608,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,180.07,180,1,25.86,27.1585,18.84955592,0.4052654523,270.1769682,78.88899983,0.2919900995,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,180.07,180,2,26.67,27.1585,18.84955592,0.4052654523,270.1769682,78.88899983,0.2919900995,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,180.07,180,3,27.23,27.1585,18.84955592,0.4052654523,270.1769682,78.88899983,0.2919900995,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,180.07,180,4,27.31,27.1585,18.84955592,0.4052654523,270.1769682,78.88899983,0.2919900995,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,180.07,180,5,27.05,27.1585,18.84955592,0.4052654523,270.1769682,78.88899983,0.2919900995,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,180.07,180,6,27.37,27.1585,18.84955592,0.4052654523,270.1769682,78.88899983,0.2919900995,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,180.07,180,7,27.12,27.1585,18.84955592,0.4052654523,270.1769682,78.88899983,0.2919900995,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,180.07,180,8,27.29,27.1585,18.84955592,0.4052654523,270.1769682,78.88899983,0.2919900995,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,180.07,180,9,27.2,27.1585,18.84955592,0.4052654523,270.1769682,78.88899983,0.2919900995,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,180.07,180,10,27.21,27.1585,18.84955592,0.4052654523,270.1769682,78.88899983,0.2919900995,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,180.07,180,11,27.4,27.1585,18.84955592,0.4052654523,270.1769682,78.88899983,0.2919900995,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,180.07,180,12,27.09,27.1585,18.84955592,0.4052654523,270.1769682,78.88899983,0.2919900995,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,180.07,180,13,27.41,27.1585,18.84955592,0.4052654523,270.1769682,78.88899983,0.2919900995,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,180.07,180,14,27.2,27.1585,18.84955592,0.4052654523,270.1769682,78.88899983,0.2919900995,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,180.07,180,15,27.27,27.1585,18.84955592,0.4052654523,270.1769682,78.88899983,0.2919900995,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,180.07,180,16,27.29,27.1585,18.84955592,0.4052654523,270.1769682,78.88899983,0.2919900995,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,180.07,180,17,27.2,27.1585,18.84955592,0.4052654523,270.1769682,78.88899983,0.2919900995,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,180.07,180,18,27.44,27.1585,18.84955592,0.4052654523,270.1769682,78.88899983,0.2919900995,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,180.07,180,19,27.13,27.1585,18.84955592,0.4052654523,270.1769682,78.88899983,0.2919900995,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,180.07,180,20,27.43,27.1585,18.84955592,0.4052654523,270.1769682,78.88899983,0.2919900995,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,190.11,190,1,27.42,28.7035,19.89675347,0.4277801997,285.1867998,83.37685832,0.2923587571,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,190.11,190,2,28.39,28.7035,19.89675347,0.4277801997,285.1867998,83.37685832,0.2923587571,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,190.11,190,3,28.79,28.7035,19.89675347,0.4277801997,285.1867998,83.37685832,0.2923587571,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,190.11,190,4,28.72,28.7035,19.89675347,0.4277801997,285.1867998,83.37685832,0.2923587571,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,190.11,190,5,28.83,28.7035,19.89675347,0.4277801997,285.1867998,83.37685832,0.2923587571,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,190.11,190,6,28.8,28.7035,19.89675347,0.4277801997,285.1867998,83.37685832,0.2923587571,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,190.11,190,7,28.79,28.7035,19.89675347,0.4277801997,285.1867998,83.37685832,0.2923587571,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,190.11,190,8,28.74,28.7035,19.89675347,0.4277801997,285.1867998,83.37685832,0.2923587571,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,190.11,190,9,28.84,28.7035,19.89675347,0.4277801997,285.1867998,83.37685832,0.2923587571,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,190.11,190,10,28.81,28.7035,19.89675347,0.4277801997,285.1867998,83.37685832,0.2923587571,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,190.11,190,11,28.91,28.7035,19.89675347,0.4277801997,285.1867998,83.37685832,0.2923587571,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,190.11,190,12,28.73,28.7035,19.89675347,0.4277801997,285.1867998,83.37685832,0.2923587571,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,190.11,190,13,28.83,28.7035,19.89675347,0.4277801997,285.1867998,83.37685832,0.2923587571,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,190.11,190,14,28.68,28.7035,19.89675347,0.4277801997,285.1867998,83.37685832,0.2923587571,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,190.11,190,15,28.91,28.7035,19.89675347,0.4277801997,285.1867998,83.37685832,0.2923587571,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,190.11,190,16,28.74,28.7035,19.89675347,0.4277801997,285.1867998,83.37685832,0.2923587571,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,190.11,190,17,28.82,28.7035,19.89675347,0.4277801997,285.1867998,83.37685832,0.2923587571,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,190.11,190,18,28.67,28.7035,19.89675347,0.4277801997,285.1867998,83.37685832,0.2923587571,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,190.11,190,19,28.89,28.7035,19.89675347,0.4277801997,285.1867998,83.37685832,0.2923587571,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,190.11,190,20,28.76,28.7035,19.89675347,0.4277801997,285.1867998,83.37685832,0.2923587571,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,200,200,1,29.09,30.261,20.94395102,0.450294947,300.1966313,87.90102634,0.2928115014,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,200,200,2,29.84,30.261,20.94395102,0.450294947,300.1966313,87.90102634,0.2928115014,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,200,200,3,30.32,30.261,20.94395102,0.450294947,300.1966313,87.90102634,0.2928115014,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,200,200,4,30.34,30.261,20.94395102,0.450294947,300.1966313,87.90102634,0.2928115014,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,200,200,5,30.24,30.261,20.94395102,0.450294947,300.1966313,87.90102634,0.2928115014,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,200,200,6,30.51,30.261,20.94395102,0.450294947,300.1966313,87.90102634,0.2928115014,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,200,200,7,30.22,30.261,20.94395102,0.450294947,300.1966313,87.90102634,0.2928115014,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,200,200,8,30.51,30.261,20.94395102,0.450294947,300.1966313,87.90102634,0.2928115014,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,200,200,9,30.27,30.261,20.94395102,0.450294947,300.1966313,87.90102634,0.2928115014,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,200,200,10,30.31,30.261,20.94395102,0.450294947,300.1966313,87.90102634,0.2928115014,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,200,200,11,30.34,30.261,20.94395102,0.450294947,300.1966313,87.90102634,0.2928115014,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,200,200,12,30.25,30.261,20.94395102,0.450294947,300.1966313,87.90102634,0.2928115014,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,200,200,13,30.51,30.261,20.94395102,0.450294947,300.1966313,87.90102634,0.2928115014,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,200,200,14,30.2,30.261,20.94395102,0.450294947,300.1966313,87.90102634,0.2928115014,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,200,200,15,30.5,30.261,20.94395102,0.450294947,300.1966313,87.90102634,0.2928115014,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,200,200,16,30.29,30.261,20.94395102,0.450294947,300.1966313,87.90102634,0.2928115014,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,200,200,17,30.33,30.261,20.94395102,0.450294947,300.1966313,87.90102634,0.2928115014,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,200,200,18,30.36,30.261,20.94395102,0.450294947,300.1966313,87.90102634,0.2928115014,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,200,200,19,30.25,30.261,20.94395102,0.450294947,300.1966313,87.90102634,0.2928115014,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,200,200,20,30.54,30.261,20.94395102,0.450294947,300.1966313,87.90102634,0.2928115014,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,210.08,210,1,30.41,31.752,21.99114858,0.4728096944,315.2064629,92.23202764,0.2926083012,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,210.08,210,2,31.58,31.752,21.99114858,0.4728096944,315.2064629,92.23202764,0.2926083012,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,210.08,210,3,31.93,31.752,21.99114858,0.4728096944,315.2064629,92.23202764,0.2926083012,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,210.08,210,4,31.76,31.752,21.99114858,0.4728096944,315.2064629,92.23202764,0.2926083012,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,210.08,210,5,31.97,31.752,21.99114858,0.4728096944,315.2064629,92.23202764,0.2926083012,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,210.08,210,6,31.82,31.752,21.99114858,0.4728096944,315.2064629,92.23202764,0.2926083012,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,210.08,210,7,31.77,31.752,21.99114858,0.4728096944,315.2064629,92.23202764,0.2926083012,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,210.08,210,8,31.97,31.752,21.99114858,0.4728096944,315.2064629,92.23202764,0.2926083012,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,210.08,210,9,31.76,31.752,21.99114858,0.4728096944,315.2064629,92.23202764,0.2926083012,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,210.08,210,10,31.79,31.752,21.99114858,0.4728096944,315.2064629,92.23202764,0.2926083012,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,210.08,210,11,31.9,31.752,21.99114858,0.4728096944,315.2064629,92.23202764,0.2926083012,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,210.08,210,12,31.71,31.752,21.99114858,0.4728096944,315.2064629,92.23202764,0.2926083012,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,210.08,210,13,31.84,31.752,21.99114858,0.4728096944,315.2064629,92.23202764,0.2926083012,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,210.08,210,14,31.93,31.752,21.99114858,0.4728096944,315.2064629,92.23202764,0.2926083012,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,210.08,210,15,31.7,31.752,21.99114858,0.4728096944,315.2064629,92.23202764,0.2926083012,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,210.08,210,16,31.88,31.752,21.99114858,0.4728096944,315.2064629,92.23202764,0.2926083012,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,210.08,210,17,31.89,31.752,21.99114858,0.4728096944,315.2064629,92.23202764,0.2926083012,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,210.08,210,18,31.73,31.752,21.99114858,0.4728096944,315.2064629,92.23202764,0.2926083012,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,210.08,210,19,31.89,31.752,21.99114858,0.4728096944,315.2064629,92.23202764,0.2926083012,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,210.08,210,20,31.81,31.752,21.99114858,0.4728096944,315.2064629,92.23202764,0.2926083012,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,220.1,220,1,31.92,33.1065,23.03834613,0.4953244417,330.2162945,96.16652882,0.2912228452,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,220.1,220,2,32.89,33.1065,23.03834613,0.4953244417,330.2162945,96.16652882,0.2912228452,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,220.1,220,3,33.26,33.1065,23.03834613,0.4953244417,330.2162945,96.16652882,0.2912228452,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,220.1,220,4,33.19,33.1065,23.03834613,0.4953244417,330.2162945,96.16652882,0.2912228452,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,220.1,220,5,33.27,33.1065,23.03834613,0.4953244417,330.2162945,96.16652882,0.2912228452,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,220.1,220,6,33.27,33.1065,23.03834613,0.4953244417,330.2162945,96.16652882,0.2912228452,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,220.1,220,7,33.19,33.1065,23.03834613,0.4953244417,330.2162945,96.16652882,0.2912228452,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,220.1,220,8,33.2,33.1065,23.03834613,0.4953244417,330.2162945,96.16652882,0.2912228452,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,220.1,220,9,33.25,33.1065,23.03834613,0.4953244417,330.2162945,96.16652882,0.2912228452,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,220.1,220,10,33.21,33.1065,23.03834613,0.4953244417,330.2162945,96.16652882,0.2912228452,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,220.1,220,11,33.13,33.1065,23.03834613,0.4953244417,330.2162945,96.16652882,0.2912228452,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,220.1,220,12,33.2,33.1065,23.03834613,0.4953244417,330.2162945,96.16652882,0.2912228452,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,220.1,220,13,33.22,33.1065,23.03834613,0.4953244417,330.2162945,96.16652882,0.2912228452,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,220.1,220,14,33.16,33.1065,23.03834613,0.4953244417,330.2162945,96.16652882,0.2912228452,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,220.1,220,15,33.13,33.1065,23.03834613,0.4953244417,330.2162945,96.16652882,0.2912228452,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,220.1,220,16,33.19,33.1065,23.03834613,0.4953244417,330.2162945,96.16652882,0.2912228452,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,220.1,220,17,33.15,33.1065,23.03834613,0.4953244417,330.2162945,96.16652882,0.2912228452,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,220.1,220,18,33.05,33.1065,23.03834613,0.4953244417,330.2162945,96.16652882,0.2912228452,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,220.1,220,19,33.12,33.1065,23.03834613,0.4953244417,330.2162945,96.16652882,0.2912228452,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,220.1,220,20,33.13,33.1065,23.03834613,0.4953244417,330.2162945,96.16652882,0.2912228452,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
glycerol,100,46,43,1.5,25,230.06,230,1,33.27,34.27,24.08554368,0.5178391891,345.226126,99.54622031,0.288350773,Sasanka Gylcerol and Oil 2,G_100% 43mm,0.2733249788,0.0168815546,0.624
