# LC-RV reference data -- 80 % glycerol, annular-gap study.
# Two independent runs are pooled here and are distinguished by source_sheet and cup_id_mm:
#   (1) sheet 'Sasanka Gylcerol and Oil'   -- cup ID 45.0 mm, bobs 39.5/40.5/41.5/42.5 mm, gaps 2.75/2.25/1.75/1.25 mm.  Paper Fig. 3 (all gaps < 3 mm collapse onto one line).
#   (2) sheet 'Sasanka Gylcerol and Oil 2' -- cup ID 46.0 mm, bobs 43/40/37/34 mm, gaps 1.5/3.0/4.5/6.0 mm.  Paper SFig. 2 (gaps from 1.5 mm to 6 mm).
# CAVEAT ON concentration_pct: run (2) is labelled 'G_80% <bob>' in the workbook, so 80 % is explicit. Run (1) is labelled only 'G-<bob>mm'; 80 % is assigned from the manuscript statement that the annular-gap study was performed with an 80 % glycerol solution. The two runs give different absolute viscosities (~0.037 vs ~0.024 Pa.s) -- see data/README.md.
# Wetted bob height 25.0 mm in both runs.
# load_cell_g is a single raw replicate reading. Every column prefixed 'wb_' is a value COMPUTED IN THE WORKBOOK for the whole RPM group and is repeated on each replicate row of that group.
# Workbook model (as published): wb_shear_rate_1s = omega*R_b/G, wb_shear_stress_Pa = F(N)/(2*pi*R_b*h), with F(N) = load_cell_g * 9.81 / 1000.
# BELOW-DETECTION CONVENTION: load_cell_g values of exactly 0 (and the few small negatives) in the 34 / 37 / 40 mm bob columns are GENUINE at-or-below-detection readings, not missing data. An empty cell means no reading was recorded.
fluid,concentration_pct,cup_id_mm,bob_diameter_mm,gap_mm,wetted_height_mm,rpm,rpm_nominal,replicate,load_cell_g,wb_group_mean_load_cell_g,wb_angular_velocity_rad_s,wb_bob_surface_velocity_m_s,wb_shear_rate_1s,wb_shear_stress_Pa,wb_viscosity_Pas,source_sheet,source_column
glycerol,80,46,43,1.5,25,330.03,330,19,4.04,4.044,34.55751919,0.7429866626,495.3244417,11.74686066,0.02371548762,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,330.03,330,20,4.03,4.044,34.55751919,0.7429866626,495.3244417,11.74686066,0.02371548762,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,340.14,340,1,4.04,4.112,35.60471674,0.7655014099,510.3342733,11.94438453,0.02340502129,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,340.14,340,2,4.09,4.112,35.60471674,0.7655014099,510.3342733,11.94438453,0.02340502129,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,340.14,340,3,4.13,4.112,35.60471674,0.7655014099,510.3342733,11.94438453,0.02340502129,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,340.14,340,4,4.13,4.112,35.60471674,0.7655014099,510.3342733,11.94438453,0.02340502129,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,340.14,340,5,4.12,4.112,35.60471674,0.7655014099,510.3342733,11.94438453,0.02340502129,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,340.14,340,6,4.14,4.112,35.60471674,0.7655014099,510.3342733,11.94438453,0.02340502129,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,340.14,340,7,4.11,4.112,35.60471674,0.7655014099,510.3342733,11.94438453,0.02340502129,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,340.14,340,8,4.12,4.112,35.60471674,0.7655014099,510.3342733,11.94438453,0.02340502129,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,340.14,340,9,4.11,4.112,35.60471674,0.7655014099,510.3342733,11.94438453,0.02340502129,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,340.14,340,10,4.12,4.112,35.60471674,0.7655014099,510.3342733,11.94438453,0.02340502129,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,340.14,340,11,4.13,4.112,35.60471674,0.7655014099,510.3342733,11.94438453,0.02340502129,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,340.14,340,12,4.1,4.112,35.60471674,0.7655014099,510.3342733,11.94438453,0.02340502129,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,340.14,340,13,4.12,4.112,35.60471674,0.7655014099,510.3342733,11.94438453,0.02340502129,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,340.14,340,14,4.1,4.112,35.60471674,0.7655014099,510.3342733,11.94438453,0.02340502129,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,340.14,340,15,4.11,4.112,35.60471674,0.7655014099,510.3342733,11.94438453,0.02340502129,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,340.14,340,16,4.12,4.112,35.60471674,0.7655014099,510.3342733,11.94438453,0.02340502129,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,340.14,340,17,4.11,4.112,35.60471674,0.7655014099,510.3342733,11.94438453,0.02340502129,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,340.14,340,18,4.12,4.112,35.60471674,0.7655014099,510.3342733,11.94438453,0.02340502129,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,340.14,340,19,4.1,4.112,35.60471674,0.7655014099,510.3342733,11.94438453,0.02340502129,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,340.14,340,20,4.12,4.112,35.60471674,0.7655014099,510.3342733,11.94438453,0.02340502129,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,350.06,350,1,4.13,4.204,36.65191429,0.7880161573,525.3441049,12.21162271,0.02324499808,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,350.06,350,2,4.2,4.204,36.65191429,0.7880161573,525.3441049,12.21162271,0.02324499808,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,350.06,350,3,4.22,4.204,36.65191429,0.7880161573,525.3441049,12.21162271,0.02324499808,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,350.06,350,4,4.2,4.204,36.65191429,0.7880161573,525.3441049,12.21162271,0.02324499808,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,350.06,350,5,4.2,4.204,36.65191429,0.7880161573,525.3441049,12.21162271,0.02324499808,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,350.06,350,6,4.22,4.204,36.65191429,0.7880161573,525.3441049,12.21162271,0.02324499808,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,350.06,350,7,4.19,4.204,36.65191429,0.7880161573,525.3441049,12.21162271,0.02324499808,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,350.06,350,8,4.2,4.204,36.65191429,0.7880161573,525.3441049,12.21162271,0.02324499808,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,350.06,350,9,4.22,4.204,36.65191429,0.7880161573,525.3441049,12.21162271,0.02324499808,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,350.06,350,10,4.2,4.204,36.65191429,0.7880161573,525.3441049,12.21162271,0.02324499808,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,350.06,350,11,4.21,4.204,36.65191429,0.7880161573,525.3441049,12.21162271,0.02324499808,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,350.06,350,12,4.21,4.204,36.65191429,0.7880161573,525.3441049,12.21162271,0.02324499808,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,350.06,350,13,4.21,4.204,36.65191429,0.7880161573,525.3441049,12.21162271,0.02324499808,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,350.06,350,14,4.21,4.204,36.65191429,0.7880161573,525.3441049,12.21162271,0.02324499808,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,350.06,350,15,4.19,4.204,36.65191429,0.7880161573,525.3441049,12.21162271,0.02324499808,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,350.06,350,16,4.21,4.204,36.65191429,0.7880161573,525.3441049,12.21162271,0.02324499808,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,350.06,350,17,4.22,4.204,36.65191429,0.7880161573,525.3441049,12.21162271,0.02324499808,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,350.06,350,18,4.2,4.204,36.65191429,0.7880161573,525.3441049,12.21162271,0.02324499808,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,350.06,350,19,4.22,4.204,36.65191429,0.7880161573,525.3441049,12.21162271,0.02324499808,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,350.06,350,20,4.22,4.204,36.65191429,0.7880161573,525.3441049,12.21162271,0.02324499808,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,360.14,360,1,4.29,4.3195,37.69911184,0.8105309046,540.3539364,12.54712281,0.02322019321,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,360.14,360,2,4.33,4.3195,37.69911184,0.8105309046,540.3539364,12.54712281,0.02322019321,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,360.14,360,3,4.32,4.3195,37.69911184,0.8105309046,540.3539364,12.54712281,0.02322019321,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,360.14,360,4,4.31,4.3195,37.69911184,0.8105309046,540.3539364,12.54712281,0.02322019321,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,360.14,360,5,4.32,4.3195,37.69911184,0.8105309046,540.3539364,12.54712281,0.02322019321,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,360.14,360,6,4.33,4.3195,37.69911184,0.8105309046,540.3539364,12.54712281,0.02322019321,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,360.14,360,7,4.32,4.3195,37.69911184,0.8105309046,540.3539364,12.54712281,0.02322019321,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,360.14,360,8,4.31,4.3195,37.69911184,0.8105309046,540.3539364,12.54712281,0.02322019321,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,360.14,360,9,4.33,4.3195,37.69911184,0.8105309046,540.3539364,12.54712281,0.02322019321,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,360.14,360,10,4.33,4.3195,37.69911184,0.8105309046,540.3539364,12.54712281,0.02322019321,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,360.14,360,11,4.29,4.3195,37.69911184,0.8105309046,540.3539364,12.54712281,0.02322019321,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,360.14,360,12,4.32,4.3195,37.69911184,0.8105309046,540.3539364,12.54712281,0.02322019321,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,360.14,360,13,4.33,4.3195,37.69911184,0.8105309046,540.3539364,12.54712281,0.02322019321,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,360.14,360,14,4.33,4.3195,37.69911184,0.8105309046,540.3539364,12.54712281,0.02322019321,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,360.14,360,15,4.31,4.3195,37.69911184,0.8105309046,540.3539364,12.54712281,0.02322019321,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,360.14,360,16,4.33,4.3195,37.69911184,0.8105309046,540.3539364,12.54712281,0.02322019321,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,360.14,360,17,4.33,4.3195,37.69911184,0.8105309046,540.3539364,12.54712281,0.02322019321,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,360.14,360,18,4.3,4.3195,37.69911184,0.8105309046,540.3539364,12.54712281,0.02322019321,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,360.14,360,19,4.31,4.3195,37.69911184,0.8105309046,540.3539364,12.54712281,0.02322019321,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,360.14,360,20,4.35,4.3195,37.69911184,0.8105309046,540.3539364,12.54712281,0.02322019321,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,370.37,370,1,4.42,4.4335,38.74630939,0.833045652,555.363768,12.87826576,0.02318888359,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,370.37,370,2,4.42,4.4335,38.74630939,0.833045652,555.363768,12.87826576,0.02318888359,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,370.37,370,3,4.43,4.4335,38.74630939,0.833045652,555.363768,12.87826576,0.02318888359,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,370.37,370,4,4.44,4.4335,38.74630939,0.833045652,555.363768,12.87826576,0.02318888359,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,370.37,370,5,4.45,4.4335,38.74630939,0.833045652,555.363768,12.87826576,0.02318888359,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,370.37,370,6,4.43,4.4335,38.74630939,0.833045652,555.363768,12.87826576,0.02318888359,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,370.37,370,7,4.42,4.4335,38.74630939,0.833045652,555.363768,12.87826576,0.02318888359,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,370.37,370,8,4.42,4.4335,38.74630939,0.833045652,555.363768,12.87826576,0.02318888359,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,370.37,370,9,4.45,4.4335,38.74630939,0.833045652,555.363768,12.87826576,0.02318888359,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,370.37,370,10,4.44,4.4335,38.74630939,0.833045652,555.363768,12.87826576,0.02318888359,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,370.37,370,11,4.43,4.4335,38.74630939,0.833045652,555.363768,12.87826576,0.02318888359,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,370.37,370,12,4.41,4.4335,38.74630939,0.833045652,555.363768,12.87826576,0.02318888359,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,370.37,370,13,4.43,4.4335,38.74630939,0.833045652,555.363768,12.87826576,0.02318888359,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,370.37,370,14,4.44,4.4335,38.74630939,0.833045652,555.363768,12.87826576,0.02318888359,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,370.37,370,15,4.45,4.4335,38.74630939,0.833045652,555.363768,12.87826576,0.02318888359,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,370.37,370,16,4.43,4.4335,38.74630939,0.833045652,555.363768,12.87826576,0.02318888359,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,370.37,370,17,4.42,4.4335,38.74630939,0.833045652,555.363768,12.87826576,0.02318888359,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,370.37,370,18,4.44,4.4335,38.74630939,0.833045652,555.363768,12.87826576,0.02318888359,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,370.37,370,19,4.45,4.4335,38.74630939,0.833045652,555.363768,12.87826576,0.02318888359,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,370.37,370,20,4.45,4.4335,38.74630939,0.833045652,555.363768,12.87826576,0.02318888359,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,380.23,380,1,4.52,4.543,39.79350695,0.8555603993,570.3735996,13.19633729,0.02313630452,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,380.23,380,2,4.52,4.543,39.79350695,0.8555603993,570.3735996,13.19633729,0.02313630452,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,380.23,380,3,4.54,4.543,39.79350695,0.8555603993,570.3735996,13.19633729,0.02313630452,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,380.23,380,4,4.56,4.543,39.79350695,0.8555603993,570.3735996,13.19633729,0.02313630452,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,380.23,380,5,4.57,4.543,39.79350695,0.8555603993,570.3735996,13.19633729,0.02313630452,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,380.23,380,6,4.55,4.543,39.79350695,0.8555603993,570.3735996,13.19633729,0.02313630452,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,380.23,380,7,4.53,4.543,39.79350695,0.8555603993,570.3735996,13.19633729,0.02313630452,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,380.23,380,8,4.52,4.543,39.79350695,0.8555603993,570.3735996,13.19633729,0.02313630452,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,380.23,380,9,4.51,4.543,39.79350695,0.8555603993,570.3735996,13.19633729,0.02313630452,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,380.23,380,10,4.53,4.543,39.79350695,0.8555603993,570.3735996,13.19633729,0.02313630452,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,380.23,380,11,4.55,4.543,39.79350695,0.8555603993,570.3735996,13.19633729,0.02313630452,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,380.23,380,12,4.56,4.543,39.79350695,0.8555603993,570.3735996,13.19633729,0.02313630452,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,380.23,380,13,4.54,4.543,39.79350695,0.8555603993,570.3735996,13.19633729,0.02313630452,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,380.23,380,14,4.54,4.543,39.79350695,0.8555603993,570.3735996,13.19633729,0.02313630452,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,380.23,380,15,4.53,4.543,39.79350695,0.8555603993,570.3735996,13.19633729,0.02313630452,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,380.23,380,16,4.53,4.543,39.79350695,0.8555603993,570.3735996,13.19633729,0.02313630452,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,380.23,380,17,4.55,4.543,39.79350695,0.8555603993,570.3735996,13.19633729,0.02313630452,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,380.23,380,18,4.56,4.543,39.79350695,0.8555603993,570.3735996,13.19633729,0.02313630452,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,380.23,380,19,4.57,4.543,39.79350695,0.8555603993,570.3735996,13.19633729,0.02313630452,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,380.23,380,20,4.58,4.543,39.79350695,0.8555603993,570.3735996,13.19633729,0.02313630452,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,390.12,390,1,4.63,4.6475,40.8407045,0.8780751467,585.3834311,13.499885,0.02306161104,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,390.12,390,2,4.64,4.6475,40.8407045,0.8780751467,585.3834311,13.499885,0.02306161104,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,390.12,390,3,4.64,4.6475,40.8407045,0.8780751467,585.3834311,13.499885,0.02306161104,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,390.12,390,4,4.64,4.6475,40.8407045,0.8780751467,585.3834311,13.499885,0.02306161104,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,390.12,390,5,4.63,4.6475,40.8407045,0.8780751467,585.3834311,13.499885,0.02306161104,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,390.12,390,6,4.63,4.6475,40.8407045,0.8780751467,585.3834311,13.499885,0.02306161104,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,390.12,390,7,4.65,4.6475,40.8407045,0.8780751467,585.3834311,13.499885,0.02306161104,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,390.12,390,8,4.66,4.6475,40.8407045,0.8780751467,585.3834311,13.499885,0.02306161104,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,390.12,390,9,4.67,4.6475,40.8407045,0.8780751467,585.3834311,13.499885,0.02306161104,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,390.12,390,10,4.69,4.6475,40.8407045,0.8780751467,585.3834311,13.499885,0.02306161104,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,390.12,390,11,4.68,4.6475,40.8407045,0.8780751467,585.3834311,13.499885,0.02306161104,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,390.12,390,12,4.67,4.6475,40.8407045,0.8780751467,585.3834311,13.499885,0.02306161104,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,390.12,390,13,4.66,4.6475,40.8407045,0.8780751467,585.3834311,13.499885,0.02306161104,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,390.12,390,14,4.65,4.6475,40.8407045,0.8780751467,585.3834311,13.499885,0.02306161104,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,390.12,390,15,4.64,4.6475,40.8407045,0.8780751467,585.3834311,13.499885,0.02306161104,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,390.12,390,16,4.64,4.6475,40.8407045,0.8780751467,585.3834311,13.499885,0.02306161104,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,390.12,390,17,4.64,4.6475,40.8407045,0.8780751467,585.3834311,13.499885,0.02306161104,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,390.12,390,18,4.62,4.6475,40.8407045,0.8780751467,585.3834311,13.499885,0.02306161104,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,390.12,390,19,4.62,4.6475,40.8407045,0.8780751467,585.3834311,13.499885,0.02306161104,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,390.12,390,20,4.65,4.6475,40.8407045,0.8780751467,585.3834311,13.499885,0.02306161104,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,400,400,1,4.73,4.7705,41.88790205,0.900589894,600.3932627,13.85717082,0.02308015709,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,400,400,2,4.76,4.7705,41.88790205,0.900589894,600.3932627,13.85717082,0.02308015709,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,400,400,3,4.76,4.7705,41.88790205,0.900589894,600.3932627,13.85717082,0.02308015709,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,400,400,4,4.76,4.7705,41.88790205,0.900589894,600.3932627,13.85717082,0.02308015709,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,400,400,5,4.77,4.7705,41.88790205,0.900589894,600.3932627,13.85717082,0.02308015709,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,400,400,6,4.77,4.7705,41.88790205,0.900589894,600.3932627,13.85717082,0.02308015709,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,400,400,7,4.77,4.7705,41.88790205,0.900589894,600.3932627,13.85717082,0.02308015709,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,400,400,8,4.77,4.7705,41.88790205,0.900589894,600.3932627,13.85717082,0.02308015709,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,400,400,9,4.76,4.7705,41.88790205,0.900589894,600.3932627,13.85717082,0.02308015709,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,400,400,10,4.76,4.7705,41.88790205,0.900589894,600.3932627,13.85717082,0.02308015709,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,400,400,11,4.77,4.7705,41.88790205,0.900589894,600.3932627,13.85717082,0.02308015709,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,400,400,12,4.77,4.7705,41.88790205,0.900589894,600.3932627,13.85717082,0.02308015709,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,400,400,13,4.76,4.7705,41.88790205,0.900589894,600.3932627,13.85717082,0.02308015709,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,400,400,14,4.76,4.7705,41.88790205,0.900589894,600.3932627,13.85717082,0.02308015709,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,400,400,15,4.77,4.7705,41.88790205,0.900589894,600.3932627,13.85717082,0.02308015709,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,400,400,16,4.79,4.7705,41.88790205,0.900589894,600.3932627,13.85717082,0.02308015709,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,400,400,17,4.79,4.7705,41.88790205,0.900589894,600.3932627,13.85717082,0.02308015709,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,400,400,18,4.79,4.7705,41.88790205,0.900589894,600.3932627,13.85717082,0.02308015709,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,400,400,19,4.8,4.7705,41.88790205,0.900589894,600.3932627,13.85717082,0.02308015709,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,43,1.5,25,400,400,20,4.8,4.7705,41.88790205,0.900589894,600.3932627,13.85717082,0.02308015709,Sasanka Gylcerol and Oil 2,G_80% 43mm
glycerol,80,46,40,3,25,120,120,1,0,0,12.56637061,0.2513274123,83.7758041,0,0,Sasanka Gylcerol and Oil 2,G_80% 40mm
